id,date,state_name,state_code,district_name,district_code,project,sector
24217,01-09-2025,Telangana,36,Jagitial,681,4,42
24218,01-09-2025,Telangana,36,Jangoan,689,3,27
24219,01-09-2025,Telangana,36,Jayashankar Bhupalapally,687,2,26
24220,01-09-2025,Telangana,36,Jogulamba Gadwal,695,3,29
24221,01-09-2025,Telangana,36,Kamareddy,685,5,48
24222,01-09-2025,Telangana,36,Karimnagar,508,4,31
24223,01-09-2025,Telangana,36,Khammam,509,7,74
24224,01-09-2025,Telangana,36,Kumuram Bheem Asifabad,699,5,40
24225,01-09-2025,Telangana,36,Mahabubabad,688,5,58
24226,01-09-2025,Telangana,36,Mahabubnagar,512,4,47
24227,01-09-2025,Telangana,36,Mancherial,684,4,38
24228,01-09-2025,Telangana,36,Medak,513,4,42
24229,01-09-2025,Telangana,36,Medchal Malkajgiri,700,3,32
24230,01-09-2025,Telangana,36,Mulugu,720,4,27
24231,01-09-2025,Telangana,36,Nagarkurnool,694,5,46
24232,01-09-2025,Telangana,36,Nalgonda,514,9,82
24233,01-09-2025,Telangana,36,Narayanpet,721,3,29
24234,01-09-2025,Telangana,36,Nirmal,680,4,37
24235,01-09-2025,Telangana,36,Nizamabad,516,5,59
24236,01-09-2025,Telangana,36,Peddapalli,682,3,28
24237,01-09-2025,Telangana,36,Rajanna Sircilla,683,2,24
24238,01-09-2025,Telangana,36,Ranga Reddy,518,7,63
24239,01-09-2025,Telangana,36,Sangareddy,691,5,60
24240,01-09-2025,Telangana,36,Siddipet,692,5,47
24241,01-09-2025,Telangana,36,Suryapet,696,5,48
24242,01-09-2025,Telangana,36,Vikarabad,698,5,45
24243,01-09-2025,Telangana,36,Wanaparthy,693,3,23
24244,01-09-2025,Telangana,36,Warangal,522,3,37
24245,01-09-2025,Telangana,36,Yadadri Bhuvanagiri,697,4,36
24371,01-10-2025,Andhra Pradesh,28,Alluri Sitharama Raju,745,19,145
24372,01-10-2025,Andhra Pradesh,28,Anakapalli,744,9,75
24373,01-10-2025,Andhra Pradesh,28,Ananthapuramu,502,11,91
24374,01-10-2025,Andhra Pradesh,28,Annamayya,753,11,98
24375,01-10-2025,Andhra Pradesh,28,Bapatla,750,9,78
24376,01-10-2025,Andhra Pradesh,28,Chittoor,503,12,97
24377,01-10-2025,Andhra Pradesh,28,Dr. B.R. Ambedkar Konaseema,747,7,69
24378,01-10-2025,Andhra Pradesh,28,East Godavari,505,7,59
24379,01-10-2025,Andhra Pradesh,28,Eluru,748,10,87
24380,01-10-2025,Andhra Pradesh,28,Guntur,506,6,59
24381,01-10-2025,Andhra Pradesh,28,Kakinada,746,9,78
24382,01-10-2025,Andhra Pradesh,28,Krishna,510,8,65
24383,01-10-2025,Andhra Pradesh,28,Kurnool,511,10,73
24384,01-10-2025,Andhra Pradesh,28,Nandyal,755,6,67
24385,01-10-2025,Andhra Pradesh,28,Ntr,749,6,53
24386,01-10-2025,Andhra Pradesh,28,Palnadu,751,9,83
24387,01-10-2025,Andhra Pradesh,28,Parvathipuram Manyam,743,10,86
24388,01-10-2025,Andhra Pradesh,28,Prakasam,517,13,119
24389,01-10-2025,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,13,119
24390,01-10-2025,Andhra Pradesh,28,Sri Sathya Sai,754,12,114
24391,01-10-2025,Andhra Pradesh,28,Srikakulam,519,16,131
24392,01-10-2025,Andhra Pradesh,28,Tirupati,752,12,98
24393,01-10-2025,Andhra Pradesh,28,Visakhapatnam,520,3,29
24394,01-10-2025,Andhra Pradesh,28,Vizianagaram,521,11,99
24395,01-10-2025,Andhra Pradesh,28,West Godavari,523,7,64
24396,01-10-2025,Andhra Pradesh,28,Y.S.R. Kadapa,504,13,92
24653,01-10-2025,Karnataka,29,Bagalkote,524,6,85
24654,01-10-2025,Karnataka,29,Ballari,528,4,48
24655,01-10-2025,Karnataka,29,Belagavi,527,14,209
24656,01-10-2025,Karnataka,29,Bengaluru Rural,526,4,43
24657,01-10-2025,Karnataka,29,Bengaluru South,631,5,53
24658,01-10-2025,Karnataka,29,Bengaluru Urban,525,6,94
24659,01-10-2025,Karnataka,29,Bidar,529,5,61
24660,01-10-2025,Karnataka,29,Chamarajanagar,531,5,56
24661,01-10-2025,Karnataka,29,Chikkaballapura,630,6,74
24662,01-10-2025,Karnataka,29,Chikkamagaluru,532,7,65
24663,01-10-2025,Karnataka,29,Chitradurga,533,7,88
24664,01-10-2025,Karnataka,29,Dakshina Kannada,534,7,82
24665,01-10-2025,Karnataka,29,Davanagere,535,5,64
24666,01-10-2025,Karnataka,29,Dharwad,536,6,58
24667,01-10-2025,Karnataka,29,Gadag,537,5,45
24668,01-10-2025,Karnataka,29,Hassan,539,8,84
24669,01-10-2025,Karnataka,29,Haveri,540,7,78
24670,01-10-2025,Karnataka,29,Kalaburagi,538,9,115
24671,01-10-2025,Karnataka,29,Kodagu,541,3,34
24672,01-10-2025,Karnataka,29,Kolar,542,6,79
24673,01-10-2025,Karnataka,29,Koppal,543,5,71
24674,01-10-2025,Karnataka,29,Mandya,544,8,89
24675,01-10-2025,Karnataka,29,Mysuru,545,9,107
24676,01-10-2025,Karnataka,29,Raichur,546,8,96
24677,01-10-2025,Karnataka,29,Shivamogga,547,7,85
24678,01-10-2025,Karnataka,29,Tumakuru,548,11,138
24679,01-10-2025,Karnataka,29,Udupi,549,4,48
24680,01-10-2025,Karnataka,29,Uttara Kannada,550,11,99
24681,01-10-2025,Karnataka,29,Vijayanagara,738,5,55
24682,01-10-2025,Karnataka,29,Vijayapura,530,7,86
24683,01-10-2025,Karnataka,29,Yadgir,635,4,50
24684,01-10-2025,Kerala,32,Alappuzha,554,15,87
24685,01-10-2025,Kerala,32,Ernakulam,555,23,109
24686,01-10-2025,Kerala,32,Idukki,556,13,55
24687,01-10-2025,Kerala,32,Kannur,557,21,94
24688,01-10-2025,Kerala,32,Kasaragod,558,12,41
24689,01-10-2025,Kerala,32,Kollam,559,21,94
24690,01-10-2025,Kerala,32,Kottayam,560,15,85
24691,01-10-2025,Kerala,32,Kozhikode,561,21,106
24692,01-10-2025,Kerala,32,Malappuram,562,29,130
24693,01-10-2025,Kerala,32,Palakkad,563,21,108
24694,01-10-2025,Kerala,32,Pathanamthitta,564,12,57
24695,01-10-2025,Kerala,32,Thiruvananthapuram,565,24,104
24696,01-10-2025,Kerala,32,Thrissur,566,23,115
24697,01-10-2025,Kerala,32,Wayanad,567,8,37
24878,01-10-2025,Puducherry,34,Karaikal,598,1,8
24879,01-10-2025,Puducherry,34,Mahe,,1,1
24880,01-10-2025,Puducherry,34,Puducherry,600,4,23
24881,01-10-2025,Puducherry,34,Yanam,,1,1
24952,01-10-2025,Tamil Nadu,33,Ariyalur,610,6,22
24953,01-10-2025,Tamil Nadu,33,Chengalpattu,730,8,49
24954,01-10-2025,Tamil Nadu,33,Chennai,568,16,73
24955,01-10-2025,Tamil Nadu,33,Coimbatore,569,18,48
24956,01-10-2025,Tamil Nadu,33,Cuddalore,570,15,73
24957,01-10-2025,Tamil Nadu,33,Dharmapuri,571,10,39
24958,01-10-2025,Tamil Nadu,33,Dindigul,572,15,63
24959,01-10-2025,Tamil Nadu,33,Erode,573,15,58
24960,01-10-2025,Tamil Nadu,33,Kallakurichi,729,9,40
24961,01-10-2025,Tamil Nadu,33,Kancheepuram,574,6,38
24962,01-10-2025,Tamil Nadu,33,Kanniyakumari,575,10,50
24963,01-10-2025,Tamil Nadu,33,Karur,576,8,26
24964,01-10-2025,Tamil Nadu,33,Krishnagiri,577,10,50
24965,01-10-2025,Tamil Nadu,33,Madurai,578,17,72
24966,01-10-2025,Tamil Nadu,33,Mayiladuthurai,735,5,19
24967,01-10-2025,Tamil Nadu,33,Nagapattinam,579,7,22
24968,01-10-2025,Tamil Nadu,33,Namakkal,580,16,57
24969,01-10-2025,Tamil Nadu,33,Perambalur,581,4,13
24970,01-10-2025,Tamil Nadu,33,Pudukkottai,582,13,86
24971,01-10-2025,Tamil Nadu,33,Ramanathapuram,583,11,42
24972,01-10-2025,Tamil Nadu,33,Ranipet,731,8,26
24973,01-10-2025,Tamil Nadu,33,Salem,584,22,91
24974,01-10-2025,Tamil Nadu,33,Sivaganga,585,12,43
24975,01-10-2025,Tamil Nadu,33,Tenkasi,733,11,34
24976,01-10-2025,Tamil Nadu,33,Thanjavur,586,16,60
24977,01-10-2025,Tamil Nadu,33,The Nilgiris,587,4,20
24978,01-10-2025,Tamil Nadu,33,Theni,588,9,34
24979,01-10-2025,Tamil Nadu,33,Thiruvallur,589,13,80
24980,01-10-2025,Tamil Nadu,33,Thiruvarur,590,10,34
24981,01-10-2025,Tamil Nadu,33,Thoothukkudi,594,13,54
24982,01-10-2025,Tamil Nadu,33,Tiruchirappalli,591,16,54
24983,01-10-2025,Tamil Nadu,33,Tirunelveli,592,10,32
24984,01-10-2025,Tamil Nadu,33,Tirupathur,732,7,31
24985,01-10-2025,Tamil Nadu,33,Tiruppur,634,14,44
24986,01-10-2025,Tamil Nadu,33,Tiruvannamalai,593,19,68
24987,01-10-2025,Tamil Nadu,33,Vellore,595,8,35
24988,01-10-2025,Tamil Nadu,33,Viluppuram,596,14,62
24989,01-10-2025,Tamil Nadu,33,Virudhunagar,597,12,47
24990,01-10-2025,Telangana,36,Adilabad,501,5,51
24991,01-10-2025,Telangana,36,Bhadradri Kothagudem,690,11,84
24992,01-10-2025,Telangana,36,Hanumakonda,686,3,32
24993,01-10-2025,Telangana,36,Hyderabad,507,5,37
24994,01-10-2025,Telangana,36,Jagitial,681,4,42
24995,01-10-2025,Telangana,36,Jangoan,689,3,27
24996,01-10-2025,Telangana,36,Jayashankar Bhupalapally,687,2,26
24997,01-10-2025,Telangana,36,Jogulamba Gadwal,695,3,29
24998,01-10-2025,Telangana,36,Kamareddy,685,5,48
24999,01-10-2025,Telangana,36,Karimnagar,508,4,31
25000,01-10-2025,Telangana,36,Khammam,509,7,74
25001,01-10-2025,Telangana,36,Kumuram Bheem Asifabad,699,5,40
25002,01-10-2025,Telangana,36,Mahabubabad,688,5,58
25003,01-10-2025,Telangana,36,Mahabubnagar,512,4,47
25004,01-10-2025,Telangana,36,Mancherial,684,4,38
25005,01-10-2025,Telangana,36,Medak,513,4,42
25006,01-10-2025,Telangana,36,Medchal Malkajgiri,700,3,32
25007,01-10-2025,Telangana,36,Mulugu,720,4,27
25008,01-10-2025,Telangana,36,Nagarkurnool,694,5,46
25009,01-10-2025,Telangana,36,Nalgonda,514,9,82
25010,01-10-2025,Telangana,36,Narayanpet,721,3,29
25011,01-10-2025,Telangana,36,Nirmal,680,4,37
25012,01-10-2025,Telangana,36,Nizamabad,516,5,59
25013,01-10-2025,Telangana,36,Peddapalli,682,3,28
25014,01-10-2025,Telangana,36,Rajanna Sircilla,683,2,24
25015,01-10-2025,Telangana,36,Ranga Reddy,518,7,63
25016,01-10-2025,Telangana,36,Sangareddy,691,5,60
25017,01-10-2025,Telangana,36,Siddipet,692,5,47
25018,01-10-2025,Telangana,36,Suryapet,696,5,48
25019,01-10-2025,Telangana,36,Vikarabad,698,5,45
25020,01-10-2025,Telangana,36,Wanaparthy,693,3,23
25021,01-10-2025,Telangana,36,Warangal,522,3,37
25022,01-10-2025,Telangana,36,Yadadri Bhuvanagiri,697,4,36
25147,01-11-2025,Andhra Pradesh,28,Alluri Sitharama Raju,745,19,145
25148,01-11-2025,Andhra Pradesh,28,Anakapalli,744,9,75
25149,01-11-2025,Andhra Pradesh,28,Ananthapuramu,502,11,91
25150,01-11-2025,Andhra Pradesh,28,Annamayya,753,11,98
25151,01-11-2025,Andhra Pradesh,28,Bapatla,750,9,78
25152,01-11-2025,Andhra Pradesh,28,Chittoor,503,12,97
25153,01-11-2025,Andhra Pradesh,28,Dr. B.R. Ambedkar Konaseema,747,7,69
25154,01-11-2025,Andhra Pradesh,28,East Godavari,505,7,59
25155,01-11-2025,Andhra Pradesh,28,Eluru,748,10,87
25156,01-11-2025,Andhra Pradesh,28,Guntur,506,6,59
25157,01-11-2025,Andhra Pradesh,28,Kakinada,746,9,78
25158,01-11-2025,Andhra Pradesh,28,Krishna,510,8,65
25159,01-11-2025,Andhra Pradesh,28,Kurnool,511,10,73
25160,01-11-2025,Andhra Pradesh,28,Nandyal,755,6,67
25161,01-11-2025,Andhra Pradesh,28,Ntr,749,6,53
25162,01-11-2025,Andhra Pradesh,28,Palnadu,751,9,83
25163,01-11-2025,Andhra Pradesh,28,Parvathipuram Manyam,743,10,86
25164,01-11-2025,Andhra Pradesh,28,Prakasam,517,13,119
25165,01-11-2025,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,13,119
25166,01-11-2025,Andhra Pradesh,28,Sri Sathya Sai,754,12,114
25167,01-11-2025,Andhra Pradesh,28,Srikakulam,519,16,131
25168,01-11-2025,Andhra Pradesh,28,Tirupati,752,12,98
25169,01-11-2025,Andhra Pradesh,28,Visakhapatnam,520,3,29
25170,01-11-2025,Andhra Pradesh,28,Vizianagaram,521,11,99
25171,01-11-2025,Andhra Pradesh,28,West Godavari,523,7,64
25172,01-11-2025,Andhra Pradesh,28,Y.S.R. Kadapa,504,13,92
25428,01-11-2025,Karnataka,29,Bagalkote,524,6,85
25429,01-11-2025,Karnataka,29,Ballari,528,4,48
25430,01-11-2025,Karnataka,29,Belagavi,527,14,209
25431,01-11-2025,Karnataka,29,Bengaluru Rural,526,4,43
25432,01-11-2025,Karnataka,29,Bengaluru South,631,5,53
25433,01-11-2025,Karnataka,29,Bengaluru Urban,525,6,94
25434,01-11-2025,Karnataka,29,Bidar,529,5,61
25435,01-11-2025,Karnataka,29,Chamarajanagar,531,5,56
25436,01-11-2025,Karnataka,29,Chikkaballapura,630,6,74
25437,01-11-2025,Karnataka,29,Chikkamagaluru,532,7,65
25438,01-11-2025,Karnataka,29,Chitradurga,533,7,88
25439,01-11-2025,Karnataka,29,Dakshina Kannada,534,7,82
25440,01-11-2025,Karnataka,29,Davanagere,535,5,64
25441,01-11-2025,Karnataka,29,Dharwad,536,6,58
25442,01-11-2025,Karnataka,29,Gadag,537,5,45
25443,01-11-2025,Karnataka,29,Hassan,539,8,84
25444,01-11-2025,Karnataka,29,Haveri,540,7,78
25445,01-11-2025,Karnataka,29,Kalaburagi,538,9,115
25446,01-11-2025,Karnataka,29,Kodagu,541,3,34
25447,01-11-2025,Karnataka,29,Kolar,542,6,79
25448,01-11-2025,Karnataka,29,Koppal,543,5,71
25449,01-11-2025,Karnataka,29,Mandya,544,8,89
25450,01-11-2025,Karnataka,29,Mysuru,545,9,107
25451,01-11-2025,Karnataka,29,Raichur,546,8,96
25452,01-11-2025,Karnataka,29,Shivamogga,547,7,85
25453,01-11-2025,Karnataka,29,Tumakuru,548,11,138
25454,01-11-2025,Karnataka,29,Udupi,549,4,48
25455,01-11-2025,Karnataka,29,Uttara Kannada,550,11,99
25456,01-11-2025,Karnataka,29,Vijayanagara,738,5,55
25457,01-11-2025,Karnataka,29,Vijayapura,530,7,86
25458,01-11-2025,Karnataka,29,Yadgir,635,4,50
25459,01-11-2025,Kerala,32,Alappuzha,554,15,87
25460,01-11-2025,Kerala,32,Ernakulam,555,23,109
25461,01-11-2025,Kerala,32,Idukki,556,13,55
25462,01-11-2025,Kerala,32,Kannur,557,21,94
25463,01-11-2025,Kerala,32,Kasaragod,558,12,41
25464,01-11-2025,Kerala,32,Kollam,559,21,94
25465,01-11-2025,Kerala,32,Kottayam,560,15,85
25466,01-11-2025,Kerala,32,Kozhikode,561,21,106
25467,01-11-2025,Kerala,32,Malappuram,562,29,130
25468,01-11-2025,Kerala,32,Palakkad,563,21,108
25469,01-11-2025,Kerala,32,Pathanamthitta,564,12,57
25470,01-11-2025,Kerala,32,Thiruvananthapuram,565,24,104
25471,01-11-2025,Kerala,32,Thrissur,566,23,115
25472,01-11-2025,Kerala,32,Wayanad,567,8,37
25653,01-11-2025,Puducherry,34,Karaikal,598,1,8
25654,01-11-2025,Puducherry,34,Mahe,,1,1
25655,01-11-2025,Puducherry,34,Puducherry,600,4,23
25656,01-11-2025,Puducherry,34,Yanam,,1,1
25727,01-11-2025,Tamil Nadu,33,Ariyalur,610,6,22
25728,01-11-2025,Tamil Nadu,33,Chengalpattu,730,8,49
25729,01-11-2025,Tamil Nadu,33,Chennai,568,16,73
25730,01-11-2025,Tamil Nadu,33,Coimbatore,569,18,48
25731,01-11-2025,Tamil Nadu,33,Cuddalore,570,15,73
25732,01-11-2025,Tamil Nadu,33,Dharmapuri,571,10,39
25733,01-11-2025,Tamil Nadu,33,Dindigul,572,15,63
25734,01-11-2025,Tamil Nadu,33,Erode,573,15,58
25735,01-11-2025,Tamil Nadu,33,Kallakurichi,729,9,40
25736,01-11-2025,Tamil Nadu,33,Kancheepuram,574,6,38
25737,01-11-2025,Tamil Nadu,33,Kanniyakumari,575,10,50
25738,01-11-2025,Tamil Nadu,33,Karur,576,8,26
25739,01-11-2025,Tamil Nadu,33,Krishnagiri,577,10,50
25740,01-11-2025,Tamil Nadu,33,Madurai,578,17,72
25741,01-11-2025,Tamil Nadu,33,Mayiladuthurai,735,5,19
25742,01-11-2025,Tamil Nadu,33,Nagapattinam,579,7,22
25743,01-11-2025,Tamil Nadu,33,Namakkal,580,16,57
25744,01-11-2025,Tamil Nadu,33,Perambalur,581,4,13
25745,01-11-2025,Tamil Nadu,33,Pudukkottai,582,13,86
25746,01-11-2025,Tamil Nadu,33,Ramanathapuram,583,11,42
25747,01-11-2025,Tamil Nadu,33,Ranipet,731,8,26
25748,01-11-2025,Tamil Nadu,33,Salem,584,22,91
25749,01-11-2025,Tamil Nadu,33,Sivaganga,585,12,43
25750,01-11-2025,Tamil Nadu,33,Tenkasi,733,11,34
25751,01-11-2025,Tamil Nadu,33,Thanjavur,586,16,60
25752,01-11-2025,Tamil Nadu,33,The Nilgiris,587,4,20
25753,01-11-2025,Tamil Nadu,33,Theni,588,9,34
25754,01-11-2025,Tamil Nadu,33,Thiruvallur,589,13,80
25755,01-11-2025,Tamil Nadu,33,Thiruvarur,590,10,34
25756,01-11-2025,Tamil Nadu,33,Thoothukkudi,594,13,54
25757,01-11-2025,Tamil Nadu,33,Tiruchirappalli,591,16,54
25758,01-11-2025,Tamil Nadu,33,Tirunelveli,592,10,32
25759,01-11-2025,Tamil Nadu,33,Tirupathur,732,7,31
25760,01-11-2025,Tamil Nadu,33,Tiruppur,634,14,44
25761,01-11-2025,Tamil Nadu,33,Tiruvannamalai,593,19,68
25762,01-11-2025,Tamil Nadu,33,Vellore,595,8,35
25763,01-11-2025,Tamil Nadu,33,Viluppuram,596,14,62
25764,01-11-2025,Tamil Nadu,33,Virudhunagar,597,12,47
25765,01-11-2025,Telangana,36,Adilabad,501,5,51
25766,01-11-2025,Telangana,36,Bhadradri Kothagudem,690,11,84
25767,01-11-2025,Telangana,36,Hanumakonda,686,3,32
25768,01-11-2025,Telangana,36,Hyderabad,507,5,37
25769,01-11-2025,Telangana,36,Jagitial,681,4,42
25770,01-11-2025,Telangana,36,Jangoan,689,3,27
25771,01-11-2025,Telangana,36,Jayashankar Bhupalapally,687,2,26
25772,01-11-2025,Telangana,36,Jogulamba Gadwal,695,3,29
25773,01-11-2025,Telangana,36,Kamareddy,685,5,48
25774,01-11-2025,Telangana,36,Karimnagar,508,4,31
25775,01-11-2025,Telangana,36,Khammam,509,7,74
25776,01-11-2025,Telangana,36,Kumuram Bheem Asifabad,699,5,40
25777,01-11-2025,Telangana,36,Mahabubabad,688,5,58
25778,01-11-2025,Telangana,36,Mahabubnagar,512,4,47
25779,01-11-2025,Telangana,36,Mancherial,684,4,38
25780,01-11-2025,Telangana,36,Medak,513,4,42
25781,01-11-2025,Telangana,36,Medchal Malkajgiri,700,3,32
25782,01-11-2025,Telangana,36,Mulugu,720,4,27
25783,01-11-2025,Telangana,36,Nagarkurnool,694,5,46
25784,01-11-2025,Telangana,36,Nalgonda,514,9,82
25785,01-11-2025,Telangana,36,Narayanpet,721,3,29
25786,01-11-2025,Telangana,36,Nirmal,680,4,37
25787,01-11-2025,Telangana,36,Nizamabad,516,5,59
25788,01-11-2025,Telangana,36,Peddapalli,682,3,28
25789,01-11-2025,Telangana,36,Rajanna Sircilla,683,2,24
25790,01-11-2025,Telangana,36,Ranga Reddy,518,7,63
25791,01-11-2025,Telangana,36,Sangareddy,691,5,60
25792,01-11-2025,Telangana,36,Siddipet,692,5,47
25793,01-11-2025,Telangana,36,Suryapet,696,5,48
25794,01-11-2025,Telangana,36,Vikarabad,698,5,45
25795,01-11-2025,Telangana,36,Wanaparthy,693,3,23
25796,01-11-2025,Telangana,36,Warangal,522,3,37
25797,01-11-2025,Telangana,36,Yadadri Bhuvanagiri,697,4,36
25923,01-12-2025,Andhra Pradesh,28,Alluri Sitharama Raju,745,19,145
25924,01-12-2025,Andhra Pradesh,28,Anakapalli,744,9,75
25925,01-12-2025,Andhra Pradesh,28,Ananthapuramu,502,11,91
25926,01-12-2025,Andhra Pradesh,28,Annamayya,753,11,98
25927,01-12-2025,Andhra Pradesh,28,Bapatla,750,9,78
25928,01-12-2025,Andhra Pradesh,28,Chittoor,503,12,97
25929,01-12-2025,Andhra Pradesh,28,Dr. B.R. Ambedkar Konaseema,747,7,69
25930,01-12-2025,Andhra Pradesh,28,East Godavari,505,7,59
25931,01-12-2025,Andhra Pradesh,28,Eluru,748,10,87
25932,01-12-2025,Andhra Pradesh,28,Guntur,506,6,59
25933,01-12-2025,Andhra Pradesh,28,Kakinada,746,9,78
25934,01-12-2025,Andhra Pradesh,28,Krishna,510,8,65
25935,01-12-2025,Andhra Pradesh,28,Kurnool,511,10,73
25936,01-12-2025,Andhra Pradesh,28,Nandyal,755,6,67
25937,01-12-2025,Andhra Pradesh,28,Ntr,749,6,53
25938,01-12-2025,Andhra Pradesh,28,Palnadu,751,9,83
25939,01-12-2025,Andhra Pradesh,28,Parvathipuram Manyam,743,10,86
25940,01-12-2025,Andhra Pradesh,28,Prakasam,517,13,119
25941,01-12-2025,Andhra Pradesh,28,Sri Potti Sriramulu Nellore,515,13,119
25942,01-12-2025,Andhra Pradesh,28,Sri Sathya Sai,754,12,114
25943,01-12-2025,Andhra Pradesh,28,Srikakulam,519,16,131
25944,01-12-2025,Andhra Pradesh,28,Tirupati,752,12,98
25945,01-12-2025,Andhra Pradesh,28,Visakhapatnam,520,3,29
25946,01-12-2025,Andhra Pradesh,28,Vizianagaram,521,11,99
25947,01-12-2025,Andhra Pradesh,28,West Godavari,523,7,64
25948,01-12-2025,Andhra Pradesh,28,Y.S.R. Kadapa,504,13,92
26206,01-12-2025,Karnataka,29,Bagalkote,524,6,85
26207,01-12-2025,Karnataka,29,Ballari,528,4,48
26208,01-12-2025,Karnataka,29,Belagavi,527,14,209
26209,01-12-2025,Karnataka,29,Bengaluru Rural,526,4,43
26210,01-12-2025,Karnataka,29,Bengaluru South,631,5,53
26211,01-12-2025,Karnataka,29,Bengaluru Urban,525,6,94
26212,01-12-2025,Karnataka,29,Bidar,529,5,61
26213,01-12-2025,Karnataka,29,Chamarajanagar,531,5,56
26214,01-12-2025,Karnataka,29,Chikkaballapura,630,6,74
26215,01-12-2025,Karnataka,29,Chikkamagaluru,532,7,65
26216,01-12-2025,Karnataka,29,Chitradurga,533,7,88
26217,01-12-2025,Karnataka,29,Dakshina Kannada,534,7,82
26218,01-12-2025,Karnataka,29,Davanagere,535,5,64
26219,01-12-2025,Karnataka,29,Dharwad,536,6,58
26220,01-12-2025,Karnataka,29,Gadag,537,5,45
26221,01-12-2025,Karnataka,29,Hassan,539,8,84
26222,01-12-2025,Karnataka,29,Haveri,540,7,78
26223,01-12-2025,Karnataka,29,Kalaburagi,538,9,115
26224,01-12-2025,Karnataka,29,Kodagu,541,3,34
26225,01-12-2025,Karnataka,29,Kolar,542,6,79
26226,01-12-2025,Karnataka,29,Koppal,543,5,71
26227,01-12-2025,Karnataka,29,Mandya,544,8,89
26228,01-12-2025,Karnataka,29,Mysuru,545,9,107
26229,01-12-2025,Karnataka,29,Raichur,546,8,96
26230,01-12-2025,Karnataka,29,Shivamogga,547,7,85
26231,01-12-2025,Karnataka,29,Tumakuru,548,11,138
26232,01-12-2025,Karnataka,29,Udupi,549,4,48
26233,01-12-2025,Karnataka,29,Uttara Kannada,550,11,99
26234,01-12-2025,Karnataka,29,Vijayanagara,738,5,55
26235,01-12-2025,Karnataka,29,Vijayapura,530,7,86
26236,01-12-2025,Karnataka,29,Yadgir,635,4,50
26237,01-12-2025,Kerala,32,Alappuzha,554,15,87
26238,01-12-2025,Kerala,32,Ernakulam,555,23,109
26239,01-12-2025,Kerala,32,Idukki,556,13,55
26240,01-12-2025,Kerala,32,Kannur,557,21,94
26241,01-12-2025,Kerala,32,Kasaragod,558,12,41
26242,01-12-2025,Kerala,32,Kollam,559,21,94
26243,01-12-2025,Kerala,32,Kottayam,560,15,85
26244,01-12-2025,Kerala,32,Kozhikode,561,21,106
26245,01-12-2025,Kerala,32,Malappuram,562,29,130
26246,01-12-2025,Kerala,32,Palakkad,563,21,108
26247,01-12-2025,Kerala,32,Pathanamthitta,564,12,57
26248,01-12-2025,Kerala,32,Thiruvananthapuram,565,24,104
26249,01-12-2025,Kerala,32,Thrissur,566,23,115
26250,01-12-2025,Kerala,32,Wayanad,567,8,37
26431,01-12-2025,Puducherry,34,Karaikal,598,1,8
26432,01-12-2025,Puducherry,34,Mahe,,1,1
26433,01-12-2025,Puducherry,34,Puducherry,600,4,23
26434,01-12-2025,Puducherry,34,Yanam,,1,1
26505,01-12-2025,Tamil Nadu,33,Ariyalur,610,6,22
26506,01-12-2025,Tamil Nadu,33,Chengalpattu,730,8,49
26507,01-12-2025,Tamil Nadu,33,Chennai,568,16,73
26508,01-12-2025,Tamil Nadu,33,Coimbatore,569,18,48
26509,01-12-2025,Tamil Nadu,33,Cuddalore,570,15,73
26510,01-12-2025,Tamil Nadu,33,Dharmapuri,571,10,39
26511,01-12-2025,Tamil Nadu,33,Dindigul,572,15,63
26512,01-12-2025,Tamil Nadu,33,Erode,573,15,58
26513,01-12-2025,Tamil Nadu,33,Kallakurichi,729,9,40
26514,01-12-2025,Tamil Nadu,33,Kancheepuram,574,6,38
26515,01-12-2025,Tamil Nadu,33,Kanniyakumari,575,10,50
26516,01-12-2025,Tamil Nadu,33,Karur,576,8,26
26517,01-12-2025,Tamil Nadu,33,Krishnagiri,577,10,50
26518,01-12-2025,Tamil Nadu,33,Madurai,578,17,72
26519,01-12-2025,Tamil Nadu,33,Mayiladuthurai,735,5,19
26520,01-12-2025,Tamil Nadu,33,Nagapattinam,579,7,22
26521,01-12-2025,Tamil Nadu,33,Namakkal,580,16,57
26522,01-12-2025,Tamil Nadu,33,Perambalur,581,4,13
26523,01-12-2025,Tamil Nadu,33,Pudukkottai,582,13,86
26524,01-12-2025,Tamil Nadu,33,Ramanathapuram,583,11,42
26525,01-12-2025,Tamil Nadu,33,Ranipet,731,8,26
26526,01-12-2025,Tamil Nadu,33,Salem,584,22,91
26527,01-12-2025,Tamil Nadu,33,Sivaganga,585,12,43
26528,01-12-2025,Tamil Nadu,33,Tenkasi,733,11,34
26529,01-12-2025,Tamil Nadu,33,Thanjavur,586,16,60
26530,01-12-2025,Tamil Nadu,33,The Nilgiris,587,4,20
26531,01-12-2025,Tamil Nadu,33,Theni,588,9,34
26532,01-12-2025,Tamil Nadu,33,Thiruvallur,589,13,80
26533,01-12-2025,Tamil Nadu,33,Thiruvarur,590,10,34
26534,01-12-2025,Tamil Nadu,33,Thoothukkudi,594,13,54
26535,01-12-2025,Tamil Nadu,33,Tiruchirappalli,591,16,54
26536,01-12-2025,Tamil Nadu,33,Tirunelveli,592,10,32
26537,01-12-2025,Tamil Nadu,33,Tirupathur,732,7,31
