id,state_name,district_name,health_id_created,awc_infra_drink_water_src,awc_infra_func_toilets,awc_infra_own_building,awc_did_not_open,awc_open_atleast_1_day,awc_open_atleast_15_days,awc_open_atleast_21_days,awc_open_atleast_25_days,adolescent_girls,children_0_6_months,children_0_2_years,children_3_6_years,children_6_months_3_years,children_measured_0_5_years,children_measured_0_6_years,children_attend_awc_atleast_25_days,hcm_given_1_6_days,hcm_given_7_14_days,hcm_given_15_20_days,hcm_given_atleast_1_day,hcm_given_atleast_15_days,hcm_given_atleast_25_days,lactating_mothers,pregnant_women,pregnant_women_and_lactating_mother,obese_or_overweight,severely_moderately_underweight,severely_or_moderately_stunted,wasting_sam_or_mam,thr_given_atleast_1_day,thr_given_atleast_25_days,awc_mini,awc_regular,awc_rural,awc_urban,awc_total,awc_tribal_rural,awc_tribal_urban,janman_rural,janman_urban,awc_rural_pvtg,awc_urban_pvtg
26243,Kerala,Kottayam,284,2030,2050,1285,1,0,2031,1947,80,0,3239,8762,28827,21709,43337,50092,0,0,0,0,0,0,0,3176,3615,4186,8,8,32.5,2,0,0,0,2050,1748,302,2050,0,0,0,0,0,0
26244,Kerala,Kozhikode,1961,2852,2938,2394,0,0,2937,2900,385,0,10689,29908,96043,67558,128551,157708,0,0,0,0,0,0,0,10573,13721,15986,5,8.5,31,2,0,0,0,2938,2038,900,2938,0,0,0,0,0,0
26245,Kerala,Malappuram,833,3735,3807,3110,0,0,3808,3799,354,0,26025,72161,197341,161254,277105,329170,0,0,0,0,0,0,0,25880,30165,37454,3,14,37.5,3,0,0,0,3808,3154,654,3808,0,0,0,0,0,0
26246,Kerala,Palakkad,2104,2820,2834,2350,0,0,2823,2739,369,0,8537,26068,87993,60873,124005,151196,0,0,0,0,0,0,0,8418,9778,12764,8,12,41,3,0,0,0,2838,2575,263,2838,175,0,4,0,22,0
26247,Kerala,Pathanamthitta,565,1324,1388,824,0,0,1386,1340,90,0,2109,6066,18856,13737,28259,33607,0,0,0,0,0,0,0,2083,2105,2993,3,5,17.5,2,0,0,0,1389,1230,159,1389,0,0,0,0,0,0
26248,Kerala,Thiruvananthapuram,1343,3018,3061,1947,2,0,3032,2867,350,0,8197,21216,72168,49909,90156,109166,0,0,0,0,0,0,0,8048,8716,11011,4,6,22.5,2,0,0,0,3061,2184,877,3061,10,0,0,0,0,0
26249,Kerala,Thrissur,3209,2909,3011,2502,1,0,3009,2980,157,0,6813,19910,80266,49834,98475,122681,0,0,0,0,0,0,0,6696,7605,9337,9,9,42,2,0,0,0,3016,2386,630,3016,0,0,0,0,0,0
26250,Kerala,Wayanad,366,876,876,762,0,0,875,866,89,17626,2412,7213,26322,17060,35863,44408,0,0,0,0,0,0,0,2411,3328,3831,6,12,35,3,0,0,0,876,765,111,876,3,0,3,0,3,0
26431,Puducherry,Karaikal,112,141,153,86,0,0,172,164,129,0,509,1692,1116,4099,5216,5224,0,0,0,0,0,0,0,510,540,663,12,16,44,7,0,0,0,172,125,47,172,0,0,0,0,0,0
26432,Puducherry,Mahe,9,13,13,4,0,0,13,13,12,0,20,96,94,242,356,356,0,0,0,0,0,0,0,19,35,35,7,10,30,7,0,0,0,13,0,13,13,0,0,0,0,0,0
26433,Puducherry,Puducherry,1733,653,650,253,0,0,661,661,40,0,3078,8370,2482,17436,22789,22793,0,0,0,0,0,0,0,3047,2427,4113,7,9,27,5,0,0,0,661,299,362,661,0,0,0,0,0,0
26434,Puducherry,Yanam,20,0,0,0,0,0,9,8,8,0,77,182,103,473,563,563,0,0,0,0,0,0,0,78,56,100,5,12,38,2,0,0,0,9,0,9,9,0,0,0,0,0,0
26505,Tamil Nadu,Ariyalur,2951,774,687,561,0,0,774,774,773,0,3604,10043,21137,20402,40056,44721,0,0,0,0,0,0,0,3566,3538,5543,1,5,10,3,0,0,83,691,720,54,774,0,0,0,0,0,0
26506,Tamil Nadu,Chengalpattu,5718,1267,1263,1006,0,0,1267,1267,1191,0,7580,18735,43139,40497,78752,90799,0,0,0,0,0,0,0,7463,7660,10282,0,4,8,2,0,0,98,1169,1022,245,1267,0,1,0,1,0,1
26507,Tamil Nadu,Chennai,13779,1806,1806,1687,0,0,1659,1659,1219,0,12641,33475,60060,72278,128771,142141,0,0,0,0,0,0,0,12484,12921,17630,1,4,10,2,0,0,164,1642,0,1806,1806,0,0,0,0,0,0
26508,Tamil Nadu,Coimbatore,8002,1697,1697,1418,0,0,1640,1640,1639,0,10183,28957,64990,61839,119250,136698,0,0,0,0,0,0,0,10032,12169,14823,1,4,7.5,2,0,0,200,1497,763,934,1697,29,13,0,0,1,0
26509,Tamil Nadu,Cuddalore,9898,2023,2007,1579,0,0,2023,2023,2012,0,9702,26653,64746,58891,116469,132738,0,0,0,0,0,0,0,9576,10660,14100,1,4,11.5,2,0,0,134,1889,1685,338,2023,0,0,0,0,0,0
26510,Tamil Nadu,Dharmapuri,16100,1336,1334,1029,0,0,1336,1336,1330,0,7092,21866,52980,46542,91035,105139,0,0,0,0,0,0,0,6954,7673,11365,1,2,7.5,2,0,0,249,1087,1257,79,1336,61,0,3,0,3,0
26511,Tamil Nadu,Dindigul,9348,2035,1998,1577,0,0,2035,2035,2034,0,8756,25782,68443,52745,107763,129442,0,0,0,0,0,0,0,8640,8971,13897,1,7,15,3,0,0,96,1939,1541,494,2035,17,5,0,0,0,0
26512,Tamil Nadu,Erode,17500,2080,2035,1533,44,0,2036,2036,2020,0,6839,19898,50955,42588,86237,100269,0,0,0,0,0,0,0,6751,7455,10622,1,6,10,3,0,0,102,1978,1290,790,2080,0,0,0,0,0,0
26513,Tamil Nadu,Kallakurichi,19440,1162,1157,776,0,0,1162,1162,1129,0,7641,21277,50178,45319,88987,102723,0,0,0,0,0,0,0,7542,7394,11170,0,6,12.5,3,0,0,45,1117,1089,73,1162,92,0,2,0,2,0
26514,Tamil Nadu,Kancheepuram,7993,941,928,859,0,0,941,941,802,0,4798,13293,27028,28762,53721,60350,0,0,0,0,0,0,0,4728,5173,7127,0,4,8,2,0,0,96,845,732,209,941,3,0,2,0,3,0
26515,Tamil Nadu,Kanniyakumari,5295,1401,1401,862,7,0,1394,1394,555,0,6245,17715,42631,38654,74353,87437,0,0,0,0,0,0,0,6155,7199,9176,1,3,6.5,1,0,0,33,1368,553,848,1401,9,1,0,0,0,0
26516,Tamil Nadu,Karur,3370,1052,988,712,0,0,1052,1052,1050,0,4333,12289,32109,25364,51857,61627,0,0,0,0,0,0,0,4242,4263,6608,1,5.5,11,3,0,0,285,767,787,265,1052,0,0,0,0,0,0
26517,Tamil Nadu,Krishnagiri,9151,1796,1775,1311,0,0,1793,1793,1788,0,7341,22118,48254,47778,90789,101785,0,0,0,0,0,0,0,7227,9201,11931,1,7,15.5,4,0,0,507,1289,1678,118,1796,275,0,0,0,0,0
26518,Tamil Nadu,Madurai,5321,2001,1975,1440,0,0,2001,2001,1997,0,12262,34376,72108,67641,132004,151344,0,0,0,0,0,0,0,12089,14012,19752,0,6,10.5,3,0,0,94,1907,1426,575,2001,0,0,0,0,0,0
26519,Tamil Nadu,Mayiladuthurai,4125,692,661,513,0,0,692,692,691,0,3006,8612,21210,19081,37141,42374,0,0,0,0,0,0,0,2951,3199,4425,1,4,9.5,3,0,0,111,581,626,66,692,0,0,0,0,0,0
26520,Tamil Nadu,Nagapattinam,3254,633,624,499,0,0,633,633,633,0,2643,7095,18707,14502,29729,35536,0,0,0,0,0,0,0,2610,2529,3843,0,4,7.5,3,0,0,64,569,537,96,633,0,0,0,0,0,0
26521,Tamil Nadu,Namakkal,15817,1599,1596,1128,0,0,1599,1599,1593,0,6890,18480,44268,35049,71311,84390,0,0,0,0,0,0,0,6756,7302,11058,1,6.5,9.5,4,0,0,29,1570,1157,442,1599,80,0,0,0,0,0
26522,Tamil Nadu,Perambalur,721,491,462,442,0,0,491,491,490,0,2843,7849,15480,15872,30759,34129,0,0,0,0,0,0,0,2820,3104,4496,1,7.5,12,4,0,0,59,432,443,48,491,1,1,1,1,1,1
26523,Tamil Nadu,Pudukkottai,15685,1799,1730,1390,0,0,1799,1799,1792,0,7012,19922,46419,41024,81491,94020,0,0,0,0,0,0,0,6912,7719,11276,1,5,10,3,0,0,169,1630,1667,132,1799,0,0,0,0,0,0
26524,Tamil Nadu,Ramanathapuram,217,1454,1432,842,0,0,1454,1454,1454,13677,4617,12568,34772,27792,56701,66311,0,0,0,0,0,0,0,4592,5119,6805,0,5,10.5,2,0,0,247,1207,1267,187,1454,0,0,0,0,0,0
26525,Tamil Nadu,Ranipet,4899,959,948,695,0,0,959,959,918,0,4536,12557,33563,27737,55457,65063,0,0,0,0,0,0,0,4480,4440,6461,1,6,13.5,4,0,0,13,946,762,197,959,3,0,3,0,3,0
26526,Tamil Nadu,Salem,17646,2697,2501,1928,0,0,2697,2696,2663,0,14313,40992,95572,89375,173197,196816,0,0,0,0,0,0,0,14088,14944,21402,1,3,9,2,0,0,153,2544,1865,832,2697,175,0,1,0,1,0
26527,Tamil Nadu,Sivaganga,1428,1552,1475,1218,0,0,1552,1552,1551,0,5323,14051,29519,28567,56156,63077,0,0,0,0,0,0,0,5204,5557,8110,0,5,9,3,0,0,397,1155,1384,168,1552,0,0,0,0,0,0
26528,Tamil Nadu,Tenkasi,68689,1301,1300,954,0,0,1301,1301,1300,0,5151,16266,42797,35661,70978,83555,0,0,0,0,0,0,0,5092,6391,8446,1,4.5,10.5,2,0,0,129,1172,932,369,1301,0,0,0,0,0,0
26529,Tamil Nadu,Thanjavur,409,1749,1748,1282,0,0,1749,1749,1742,0,8346,23819,52555,51282,100916,111987,0,0,0,0,0,0,0,8223,8967,12739,1,3,8,1,0,0,120,1629,1421,328,1749,0,0,0,0,0,0
26530,Tamil Nadu,The Nilgiris,422,492,487,406,0,0,490,490,490,0,1057,3450,10961,8822,17657,20733,0,0,0,0,0,0,0,1052,1580,1672,1,10,23.5,3,0,0,44,448,261,231,492,40,12,14,2,22,2
26531,Tamil Nadu,Theni,355,1065,1063,661,0,0,1065,1065,1059,0,4050,12940,17580,27207,46028,47891,0,0,0,0,0,0,0,4032,5167,6671,1,4.5,10,3,0,0,22,1043,605,460,1065,0,0,0,0,0,0
26532,Tamil Nadu,Thiruvallur,23377,1762,1704,1432,5,0,1757,1757,1466,0,9919,25793,60257,53864,103310,118970,0,0,0,0,0,0,0,9789,9932,14226,1,6,15.5,3,0,0,41,1721,1511,251,1762,2,1,2,1,2,1
26533,Tamil Nadu,Thiruvarur,13603,1260,1245,854,0,0,1260,1260,1259,0,4316,11898,27253,26208,51717,57483,0,0,0,0,0,0,0,4275,4480,6455,1,2,6,2,0,0,133,1127,1128,132,1260,0,0,0,0,0,0
26534,Tamil Nadu,Thoothukkudi,1020,1505,1492,1054,0,0,1505,1505,1503,0,6384,17023,39567,35814,71036,81469,0,0,0,0,0,0,0,6303,7061,9478,1,4,9,2,0,0,100,1405,1121,384,1505,0,0,0,0,0,0
26535,Tamil Nadu,Tiruchirappalli,56752,1850,1835,1569,0,0,1850,1850,1771,0,11669,33499,81483,69034,138090,161806,0,0,0,0,0,0,0,11495,12546,18094,0,4.5,7.5,2,0,0,184,1666,1376,474,1850,0,0,0,0,0,0
26536,Tamil Nadu,Tirunelveli,1597,1261,1261,1024,0,0,1261,1261,1260,0,6299,17272,42233,35435,70439,83149,0,0,0,0,0,0,0,6228,6719,9097,1,6,11.5,2,0,0,129,1132,827,434,1261,0,2,0,0,0,0
26537,Tamil Nadu,Tirupathur,706,969,951,763,0,0,969,969,967,0,5126,15719,36207,35273,66730,74987,0,0,0,0,0,0,0,5062,5882,7975,1,4,12.5,2,0,0,6,963,807,162,969,49,0,1,0,1,0
26538,Tamil Nadu,Tiruppur,22728,1512,1467,1279,0,0,1509,1502,1464,0,7432,22293,57821,49412,97474,113611,0,0,0,0,0,0,0,7335,9264,11755,1,5,9.5,3,0,0,169,1343,976,536,1512,5,0,0,0,0,0
26539,Tamil Nadu,Tiruvannamalai,118258,2143,2143,1745,0,0,2143,2143,2111,0,10291,28848,71013,61874,120372,140899,0,0,0,0,0,0,0,10135,9588,14877,1,4,9.5,3,0,0,241,1902,1923,220,2143,144,3,9,3,13,3
26540,Tamil Nadu,Vellore,11274,1075,1013,790,0,0,1075,1075,1063,0,5257,15477,41064,35241,69433,80757,0,0,0,0,0,0,0,5202,5894,8006,1,6,13.5,3,0,0,19,1056,772,303,1075,14,0,0,0,0,0
26541,Tamil Nadu,Viluppuram,2580,1788,1742,1409,4,0,1748,1748,1736,0,8602,23512,59236,50052,99935,116977,0,0,0,0,0,0,0,8467,8005,12366,1,4,8,2,0,0,96,1692,1613,175,1788,6,1,6,1,6,1
26542,Tamil Nadu,Virudhunagar,2620,1504,1503,1239,0,0,1504,1504,1501,25742,6490,19098,49113,43414,85363,98605,0,0,0,0,0,0,0,6427,7535,9594,0,6,10.5,2,0,0,77,1427,1232,272,1504,0,0,0,0,0,0
26543,Telangana,Adilabad,32725,1237,973,390,2,0,1288,1288,1280,0,2627,8208,18337,20059,37674,40889,0,0,0,0,0,0,0,2563,3898,4536,5,27.5,49.5,7,0,0,0,1290,1137,153,1290,679,0,38,1,71,0
26544,Telangana,Bhadradri Kothagudem,12444,1921,1285,858,0,0,2057,2037,1945,17662,3226,10168,23095,25492,47679,50881,0,0,0,0,0,0,0,3068,4897,5286,4,20,33,10,0,0,0,2061,1766,295,2061,1538,86,1,0,10,0
26545,Telangana,Hanumakonda,27580,728,708,197,0,0,788,787,778,0,2502,7338,15624,16964,31149,34796,0,0,0,0,0,0,0,2417,3141,3864,3,18,34,8,0,0,0,788,531,257,788,0,0,0,0,0,0
26546,Telangana,Hyderabad,79306,884,916,23,0,0,969,966,950,0,4579,17882,35014,48819,81338,88066,0,0,0,0,0,0,0,4484,6850,7520,5,16.5,38.5,5,0,0,0,970,0,970,970,0,0,0,0,0,0
26547,Telangana,Jagitial,34659,906,958,271,0,0,1065,1065,1063,0,4896,13003,32322,29040,57708,65320,0,0,0,0,0,0,0,4758,5504,7004,4,17,36,5,0,0,0,1065,870,195,1065,2,0,0,0,2,0
26548,Telangana,Jangoan,15840,633,439,231,0,0,695,694,681,0,1755,4827,10254,10956,20761,22672,0,0,0,0,0,0,0,1689,2090,2586,3,16.5,31,6,0,0,0,695,666,29,695,0,0,0,0,0,0
26549,Telangana,Jayashankar Bhupalapally,14659,505,432,201,0,0,643,634,585,6978,1589,4196,8499,9424,17722,19275,0,0,0,0,0,0,0,1524,1843,2271,3,20,36.5,7,0,0,0,644,589,55,644,0,0,0,0,0,0
26550,Telangana,Jogulamba Gadwal,33365,654,513,210,0,0,713,709,694,0,2222,8129,18249,20830,37732,40262,0,0,0,0,0,0,0,2180,4016,4204,3,26.5,50,6,0,0,0,713,572,141,713,0,0,0,0,0,0
26551,Telangana,Kamareddy,43752,1166,757,615,0,0,1193,1193,1186,0,3994,11976,26497,27671,52354,57714,0,0,0,0,0,0,0,3888,5552,6548,3,18.5,35,5,0,0,0,1193,1100,93,1193,0,0,0,0,0,0
26552,Telangana,Karimnagar,32509,744,746,311,0,0,773,758,715,0,3340,9056,18053,20095,37830,41070,0,0,0,0,0,0,0,3262,3559,4945,3,20,35,7,0,0,0,777,586,191,777,0,0,0,0,0,0
26553,Telangana,Khammam,61251,1577,1565,908,0,0,1840,1840,1834,0,4235,12630,29099,30890,59055,63801,0,0,0,0,0,0,0,4085,5453,6471,3,12,27.5,5,0,0,0,1840,1532,308,1840,381,0,0,0,0,0
26554,Telangana,Kumuram Bheem Asifabad,8776,826,439,356,43,0,929,903,831,11747,2093,6077,18717,16107,30128,34237,0,0,0,0,0,0,0,1989,2705,3077,4,26,50,7,0,0,0,1006,940,66,1006,443,0,29,0,78,0
26555,Telangana,Mahabubabad,28848,1075,826,342,2,0,1434,1433,1425,0,2620,7317,15022,16948,32102,34479,0,0,0,0,0,0,0,2509,3228,3851,4,17,32.5,8,0,0,0,1437,1286,151,1437,169,0,0,0,11,0
26556,Telangana,Mahabubnagar,38851,1116,727,301,5,0,1158,1155,1121,0,2865,10480,17497,25968,44251,45785,0,0,0,0,0,0,0,2745,4732,5041,4,19.5,40.5,7,0,0,0,1163,939,224,1163,0,0,0,0,0,0
26557,Telangana,Mancherial,28961,941,744,187,0,0,974,973,960,0,2540,7225,12154,17278,29759,31226,0,0,0,0,0,0,0,2459,3043,3909,5,20,40,6,0,0,0,974,680,294,974,8,0,7,0,8,0
26558,Telangana,Medak,38934,883,538,360,0,0,1076,1072,1038,0,3360,10161,20416,24004,44552,47382,0,0,0,0,0,0,0,3259,4598,5267,3,20.5,34.5,6,0,0,0,1076,977,99,1076,164,1,0,0,0,0
26559,Telangana,Medchal Malkajgiri,86138,754,747,219,0,0,793,793,791,0,4362,18492,38685,50810,86320,93808,0,0,0,0,0,0,0,4345,7772,8154,4,14,33,6,0,0,0,793,136,657,793,0,0,0,0,0,0
26560,Telangana,Mulugu,12005,444,307,282,0,0,638,637,616,0,1060,3056,6994,7564,14133,15289,0,0,0,0,0,0,0,1004,1379,1580,4,23,40,9,0,0,0,640,640,0,640,436,0,0,0,5,0
26561,Telangana,Nagarkurnool,19407,873,482,513,0,0,1132,1132,1120,0,2208,7896,14967,20419,35577,37325,0,0,0,0,0,0,0,2148,3800,3824,4,18.5,40,6,0,0,0,1132,1039,93,1132,157,0,1,0,55,0
26562,Telangana,Nalgonda,59007,1887,1595,633,0,0,2092,2089,2071,0,5300,15536,27160,37093,65663,68803,0,0,0,0,0,0,0,5148,6768,8003,4,17.5,35,6,0,0,0,2093,1789,304,2093,0,0,0,0,0,0
26563,Telangana,Narayanpet,35339,679,516,131,1,0,700,695,673,0,3003,9003,15962,19210,34781,37487,0,0,0,0,0,0,0,2945,4005,5183,4,26.5,47,7,0,0,0,704,611,93,704,0,0,0,0,0,0
26564,Telangana,Nirmal,39141,852,732,193,0,0,930,929,891,0,3168,9406,19786,22632,40981,44709,0,0,0,0,0,0,0,3128,4052,5013,5,21.5,44,6,0,0,0,931,796,135,931,9,0,5,0,9,0
26565,Telangana,Nizamabad,83671,1275,1092,502,0,0,1501,1501,1495,0,7502,20971,46002,47332,89618,100071,0,0,0,0,0,0,0,7354,9395,11831,5,17.5,36,5,0,0,0,1501,1208,293,1501,44,0,0,0,0,0
26566,Telangana,Peddapalli,23100,684,676,227,0,0,704,695,651,0,2456,6483,14244,14981,28539,31122,0,0,0,0,0,0,0,2394,2842,3614,5,18.5,35.5,7,0,0,0,706,514,192,706,0,0,0,0,0,0
26567,Telangana,Rajanna Sircilla,24803,561,519,270,0,0,586,586,582,0,2415,6812,14224,15617,29820,31887,0,0,0,0,0,0,0,2356,2978,3564,3,14.5,29.5,5,0,0,0,586,468,118,586,0,0,0,0,0,0
26568,Telangana,Ranga Reddy,101383,1403,1132,763,0,0,1602,1601,1585,0,6267,23488,40815,59284,98984,105358,0,0,0,0,0,0,0,6151,9903,10949,5,14.5,33,6,0,0,0,1602,1299,303,1602,2,0,2,0,2,0
26569,Telangana,Sangareddy,69039,1314,880,570,0,0,1501,1487,1430,0,5756,18067,38400,42523,77699,85304,0,0,0,0,0,0,0,5602,8326,9672,4,19,37,7,0,0,0,1504,1301,203,1504,186,2,0,0,0,0
26570,Telangana,Siddipet,51076,1013,862,480,0,0,1150,1147,1121,0,4033,12302,29849,28284,54509,61894,0,0,0,0,0,0,0,3955,5090,6343,2,17,30,6,0,0,0,1150,981,169,1150,0,0,0,0,0,0
26571,Telangana,Suryapet,31550,1003,867,326,0,0,1209,1209,1204,0,3494,10015,17449,23131,41827,43662,0,0,0,0,0,0,0,3406,4468,5206,3,14.5,29,6,0,0,0,1209,997,212,1209,0,0,0,0,0,0
26572,Telangana,Vikarabad,29394,961,599,501,0,0,1120,1109,1029,0,2588,9791,17517,26178,42738,44456,0,0,0,0,0,0,0,2516,4866,4500,5,20,39.5,8,0,0,0,1129,1018,111,1129,1,1,0,0,1,1
26573,Telangana,Wanaparthy,13915,487,403,216,0,0,589,588,574,0,1140,4348,6788,11699,18578,19156,0,0,0,0,0,0,0,1098,2085,1996,3,20.5,37,7,0,0,0,589,503,86,589,0,0,0,0,0,0
26574,Telangana,Warangal,32455,855,718,188,0,0,918,917,893,0,3064,8600,18395,19401,36040,40469,0,0,0,0,0,0,0,2985,3875,4690,4,17.5,34,8,0,0,0,919,626,293,919,12,0,0,0,2,0
26575,Telangana,Yadadri Bhuvanagiri,31556,681,484,252,0,0,900,899,877,0,2823,8524,17906,19385,35922,39203,0,0,0,0,0,0,0,2733,3703,4409,2,17.5,27.5,8,0,0,0,901,758,143,901,0,0,0,0,0,0
26701,Andhra Pradesh,Alluri Sitharama Raju,26779,3255,1750,1326,0,0,3313,3295,910,312,5344,16020,41052,37173,74287,82317,0,0,0,0,0,0,0,5062,6813,7495,3,20.5,34,11,0,0,1354,1960,3313,1,3314,3019,1,97,0,538,0
26702,Andhra Pradesh,Anakapalli,60728,1908,1739,896,0,0,1907,1907,302,0,7372,18148,23947,36705,64818,67601,0,0,0,0,0,0,0,7317,7274,10437,2,6,14,5,0,0,183,1725,1714,194,1908,301,0,0,0,3,0
26703,Andhra Pradesh,Ananthapuramu,126073,2296,2160,1044,0,0,2302,2302,534,0,11343,29692,46804,65260,115783,122244,0,0,0,0,0,0,0,11384,13228,16998,0,4,7,2,0,0,207,2095,1951,351,2302,0,0,0,0,0,0
26704,Andhra Pradesh,Annamayya,66404,2273,1972,1041,0,0,2275,2275,523,0,7020,19468,26480,42312,72162,75543,0,0,0,0,0,0,0,7240,8833,11112,1,2,5,2,0,0,410,1865,2144,131,2275,0,0,0,0,0,0
26705,Andhra Pradesh,Bapatla,43781,1888,1744,596,0,0,1888,1888,407,0,5569,12811,17700,27635,48495,50487,0,0,0,0,0,0,0,5545,5365,7316,1,5,13,2,0,0,11,1877,1677,211,1888,0,0,0,0,0,0
26706,Andhra Pradesh,Chittoor,95337,2412,2188,1092,0,0,2420,2420,519,0,6936,19375,27954,44573,76073,79141,0,0,0,0,0,0,0,7644,9141,11471,1,3,6,2,0,0,622,1798,2157,263,2420,0,0,0,0,0,0
26707,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,56931,1724,1701,693,0,0,1726,1726,307,0,6096,13277,22653,29924,55211,58397,0,0,0,0,0,0,0,6365,6408,8423,1,4,7,2,0,0,90,1636,1660,66,1726,0,0,0,0,0,0
26708,Andhra Pradesh,East Godavari,81721,1551,1550,712,0,0,1556,1556,367,0,6797,17127,24406,37926,65635,68965,0,0,0,0,0,0,0,7158,7327,9940,1,4,8.5,2,0,0,23,1533,1324,232,1556,0,0,0,0,0,0
26709,Andhra Pradesh,Eluru,77519,2215,2169,978,0,0,2226,2226,358,0,7256,17979,36728,40597,76991,84258,0,0,0,0,0,0,0,7472,7739,10155,1,3,6.5,2,0,0,266,1960,1977,249,2226,245,0,1,0,82,0
26710,Andhra Pradesh,Guntur,93507,1479,1444,380,0,0,1480,1480,404,0,7347,18644,34427,40987,74938,82144,0,0,0,0,0,0,0,7393,7726,9876,2,5.5,12.5,3,0,0,17,1463,1008,472,1480,0,0,0,0,0,0
26711,Andhra Pradesh,Kakinada,70145,1960,1915,737,0,0,1986,1986,347,0,8264,20187,22376,44457,72814,74530,0,0,0,0,0,0,0,8841,8647,12045,1,6,12,3,0,0,48,1938,1533,453,1986,3,0,0,0,2,0
26712,Andhra Pradesh,Krishna,74245,1707,1695,1021,0,0,1707,1707,469,0,6046,14407,26171,31730,58577,63634,0,0,0,0,0,0,0,6249,5935,8336,1,4,7,2,0,0,108,1599,1490,217,1707,0,0,0,0,0,0
26713,Andhra Pradesh,Kurnool,164433,1886,1870,716,0,0,1886,1886,1097,0,13194,36283,43282,83441,134141,139111,0,0,0,0,0,0,0,14475,17694,21710,0,2,4,1,0,0,16,1870,1528,358,1886,0,0,0,0,0,0
26714,Andhra Pradesh,Markapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26715,Andhra Pradesh,Nandyal,84682,1663,1543,633,0,0,1663,1662,507,0,8246,23475,39437,51719,92253,99056,0,0,0,0,0,0,0,8476,10445,12460,1,6,13,3,0,0,43,1620,1404,259,1663,9,0,0,0,0,0
26716,Andhra Pradesh,Ntr,70572,1475,1450,587,0,0,1475,1475,300,0,7447,17512,35265,38641,72673,80790,0,0,0,0,0,0,0,7732,7743,10318,1,5,10.5,2,0,0,50,1425,1001,474,1475,0,0,0,0,0,0
26717,Andhra Pradesh,Palnadu,66528,2027,1966,571,0,0,2031,2031,620,0,8126,20984,32497,46702,82935,86738,0,0,0,0,0,0,0,8509,9005,11851,1,5,10,3,0,0,21,2010,1708,323,2031,10,0,0,0,10,0
26718,Andhra Pradesh,Parvathipuram Manyam,29819,2075,2001,734,0,0,2075,2075,512,4831,3810,9646,18540,20236,39205,42224,0,0,0,0,0,0,0,3738,4020,5442,1,6.5,12,4,0,0,620,1455,1888,187,2075,1007,0,12,0,43,0
26719,Andhra Pradesh,Polavaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26720,Andhra Pradesh,Prakasam,98014,2881,2483,1173,1,0,2902,2902,683,0,9044,22469,35571,47436,86180,91213,0,0,0,0,0,0,0,9254,9578,12430,1,4,9,3,0,0,227,2676,2500,403,2903,27,0,0,0,1,0
26721,Andhra Pradesh,Sri Potti Sriramulu Nellore,109307,2932,2573,1046,0,0,2934,2933,517,0,8969,23588,36597,50227,89120,94918,0,0,0,0,0,0,0,9258,10081,12743,2,6,12,5,0,0,230,2704,2461,473,2934,0,0,0,0,0,0
26722,Andhra Pradesh,Sri Sathya Sai,67804,2752,2027,1005,0,0,2824,2824,563,0,6762,18537,29661,40989,73067,76503,0,0,0,0,0,0,0,7257,8968,11256,1,3,7,2,0,0,521,2303,2438,386,2824,0,0,0,0,0,0
26723,Andhra Pradesh,Srikakulam,97119,3385,3300,994,0,0,3385,3385,275,0,9168,21271,31457,44313,80622,84340,0,0,0,0,0,0,0,9301,8246,11983,2,5,10.5,3,0,0,594,2791,3054,331,3385,27,0,27,0,27,0
26724,Andhra Pradesh,Tirupati,75645,2491,2444,1083,0,0,2491,2491,517,0,7370,19239,30164,45607,78725,82653,0,0,0,0,0,0,0,8722,9926,12460,1,3,5,2,0,0,360,2132,2065,427,2492,0,0,0,0,0,0
26725,Andhra Pradesh,Visakhapatnam,88779,773,644,214,0,0,776,776,158,0,7528,18607,28401,43769,74258,79151,0,0,0,0,0,0,0,7442,8098,10087,1,5,11,4,0,0,36,740,220,556,776,0,0,0,0,0,0
26726,Andhra Pradesh,Vizianagaram,73321,2498,2331,797,0,0,2499,2499,278,0,6900,16802,19164,34276,58366,60072,0,0,0,0,0,0,0,7415,6907,10117,1,4,7,2,0,0,274,2225,2177,322,2499,0,0,0,0,0,0
26727,Andhra Pradesh,West Godavari,81934,1626,1624,610,0,0,1626,1626,208,0,6459,15265,31819,34136,65313,72077,0,0,0,0,0,0,0,6563,6538,8710,1,4,7,2,0,0,71,1555,1419,207,1626,0,0,0,0,0,0
26728,Andhra Pradesh,Y.S.R. Kadapa,113829,2389,2157,1077,0,0,2389,2389,640,5561,9070,23839,38415,53347,94948,100550,0,0,0,0,0,0,0,9257,10564,13937,0,2,4,1,0,0,177,2212,1698,691,2389,0,0,0,0,0,0
26986,Karnataka,Bagalkote,45189,2205,2210,1519,0,0,2444,2444,2444,0,12320,32027,52039,66454,118735,130019,0,0,0,0,0,0,0,12507,13986,18714,5,13.5,33,2,0,0,0,2444,1771,673,2444,0,0,0,0,0,0
